# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -4.2654
# k_min, k_max      =     0.0000    5.3392
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     15     2   701
# Using min_band, max_band =      1    15
# Total number of bands =     15
#
#        k            E[eV]
# --------------------------------------------------------------------------

      2.088218     -9.191300  1
      2.094024     -9.233300  1
      2.099831     -9.275000  1
      2.105638     -9.316600  1
      2.111444     -9.357800  1
      2.117251     -9.398800  1
      2.123058     -9.439300  1
      2.128864     -9.479400  1
      2.134671     -9.519100  1
      2.140478     -9.558300  1
      2.146284     -9.597000  1
      2.152091     -9.635100  1
      2.157897     -9.672700  1
      2.163704     -9.709700  1
      2.169511     -9.746000  1
      2.175317     -9.781700  1
      2.181124     -9.816700  1
      2.186931     -9.851000  1
      2.192737     -9.884600  1
      2.198544     -9.917500  1
      2.204350     -9.949600  1
      2.210157     -9.980900  1
      2.215964    -10.011500  1
      2.221770    -10.041200  1
      2.227577    -10.070200  1
      2.233384    -10.098300  1
      2.239190    -10.125600  1
      2.244997    -10.152100  1
      2.250804    -10.177700  1
      2.256610    -10.202400  1
      2.262417    -10.226200  1
      2.268223    -10.249200  1
      2.274030    -10.271300  1
      2.279837    -10.292400  1
      2.285643    -10.312700  1
      2.291450    -10.332100  1
      2.297257    -10.350500  1
      2.303063    -10.368000  1
      2.308870    -10.384600  1
      2.314676    -10.400300  1
      2.320483    -10.415000  1
      2.326290    -10.428800  1
      2.332096    -10.441700  1
      2.337903    -10.453600  1
      2.343710    -10.464500  1
      2.349516    -10.474500  1
      2.355323    -10.483600  1
      2.361130    -10.491700  1
      2.366936    -10.498900  1
      2.372743    -10.505100  1
      2.378549    -10.510400  1
      2.384356    -10.514700  1
      2.390163    -10.518000  1
      2.395969    -10.520400  1
      2.401776    -10.521800  1
      2.407583    -10.522300  1
      2.412611    -10.522000  1
      2.417640    -10.520900  1
      2.422669    -10.519100  1
      2.427697    -10.516600  1
      2.432726    -10.513400  1
      2.437755    -10.509400  1
      2.442783    -10.504700  1
      2.447812    -10.499400  1
      2.452841    -10.493300  1
      2.457869    -10.486500  1
      2.462898    -10.478900  1
      2.467927    -10.470700  1
      2.472956    -10.461800  1
      2.477984    -10.452100  1
      2.483013    -10.441700  1
      2.488042    -10.430700  1
      2.493070    -10.418900  1
      2.498099    -10.406400  1
      2.503128    -10.393200  1
      2.508156    -10.379200  1
      2.513185    -10.364600  1
      2.518214    -10.349300  1
      2.523242    -10.333300  1
      2.528271    -10.316600  1
      2.533300    -10.299200  1
      2.538328    -10.281000  1
      2.543357    -10.262200  1
      2.548386    -10.242700  1
      2.553415    -10.222600  1
      2.558443    -10.201700  1
      2.563472    -10.180100  1
      2.568501    -10.157900  1
      2.573529    -10.135000  1
      2.578558    -10.111400  1
      2.583587    -10.087100  1
      2.588615    -10.062200  1
      2.593644    -10.036600  1
      2.598673    -10.010400  1
      2.603701     -9.983500  1
      2.608730     -9.955900  1
      2.613759     -9.927700  1
      2.618788     -9.898900  1
      2.623816     -9.869500  1
      2.628845     -9.839400  1
      2.633874     -9.808700  1
      2.638902     -9.777300  1
      2.643931     -9.745400  1
      2.648960     -9.712900  1
      2.653988     -9.679800  1
      2.659017     -9.646100  1
      2.664046     -9.611900  1
      2.669074     -9.577100  1
      2.674103     -9.541700  1
      2.679132     -9.505800  1
      2.684160     -9.469400  1
      2.689189     -9.432500  1
      2.694218     -9.395200  1
      2.699247     -9.357300  1
      2.704275     -9.319000  1
      2.709304     -9.280300  1
      2.714333     -9.241100  1
      2.719361     -9.201600  1
      2.724390     -9.161700  1
      2.729419     -9.121500  1
      2.734447     -9.081000  1
      2.739476     -9.040200  1
      2.744505     -8.999200  1
      2.749533     -8.958000  1
      2.754562     -8.916600  1
      2.759591     -8.875200  1
      2.764620     -8.833600  1
      2.769648     -8.792100  1
      2.774677     -8.750600  1
      2.779706     -8.709200  1
      2.784734     -8.668000  1
      2.789763     -8.627000  1
      2.794792     -8.586400  1
      2.799820     -8.546100  1
      2.804849     -8.506300  1
      2.809878     -8.467000  1
      2.814906     -8.428400  1
      2.819935     -8.390500  1
      2.824964     -8.353400  1
      2.829992     -8.317300  1
      2.835021     -8.282100  1
      2.840050     -8.248000  1
      2.845079     -8.215000  1
      2.850107     -8.183300  1
      2.855136     -8.152900  1
      2.860165     -8.123800  1
      2.865193     -8.096100  1
      2.870222     -8.069800  1
      2.875251     -8.044900  1
      2.880279     -8.021500  1
      2.885308     -7.999500  1
      2.890337     -7.978900  1
      2.895365     -7.959700  1
      2.900394     -7.941800  1
      2.905423     -7.925200  1
      2.910452     -7.909900  1
      2.920081     -7.914600  1
      2.929710     -7.918800  1
      2.939339     -7.922700  1
      2.948968     -7.926100  1
      2.958598     -7.929100  1
      2.968227     -7.931700  1
      2.977856     -7.933900  1
      2.987485     -7.935800  1
      2.997114     -7.937200  1
      3.006744     -7.938300  1
      3.016373     -7.939000  1
      3.026002     -7.939300  1
      3.035631     -7.939200  1
      3.045260     -7.938800  1
      3.054890     -7.938000  1
      3.064519     -7.936800  1
      3.074148     -7.935300  1
      3.083777     -7.933400  1
      3.093406     -7.931000  1
      3.103036     -7.928300  1
      3.112665     -7.925200  1
      3.122294     -7.921700  1
      3.131923     -7.917800  1
      3.141552     -7.913500  1
      3.151182     -7.908900  1
      3.160811     -7.903900  1
      3.170440     -7.898500  1
      3.180069     -7.892800  1
      3.189699     -7.886900  1
      3.199328     -7.880700  1
      3.208957     -7.874300  1
      3.218586     -7.867700  1
      3.228215     -7.861100  1
      3.237845     -7.854400  1
      3.247474     -7.847800  1
      3.257103     -7.841200  1
      3.266732     -7.834800  1
      3.276361     -7.828600  1
      3.285991     -7.822600  1
      3.295620     -7.816800  1
      3.305249     -7.811300  1
      3.314878     -7.806200  1
      3.324507     -7.801300  1
      3.334137     -7.796700  1
      3.343766     -7.792300  1
      3.353395     -7.788200  1
      3.363024     -7.784300  1
      3.372653     -7.780600  1
      3.382283     -7.777100  1
      3.391912     -7.773800  1
      3.401541     -7.770600  1
      3.411170     -7.767500  1
      3.420800     -7.764600  1
      3.430429     -7.761700  1
      3.440058     -7.758900  1
      3.449687     -7.756200  1
      3.459316     -7.753600  1
      3.468946     -7.751100  1
      3.478575     -7.748600  1
      3.488204     -7.746200  1
      3.497833     -7.743800  1
      3.507462     -7.741500  1
      3.517092     -7.739200  1
      3.526721     -7.736900  1
      3.536350     -7.734600  1
      3.545979     -7.732300  1
      3.555608     -7.730000  1
      3.565238     -7.727700  1
      3.574867     -7.725400  1
      3.584496     -7.723000  1
      3.594125     -7.720500  1
      3.603754     -7.718100  1
      3.613384     -7.715600  1
      3.623013     -7.713000  1
      3.632642     -7.710500  1
